"id","name","party","rank","title","committee"
"G000574","Ruben Gallego","minority",22,"Member","HSAS"
"T000473","Mark Takai","minority",23,"Member","HSAS"
"G000575","Gwen Graham","minority",24,"Member","HSAS"
"A000373","Brad Ashford","minority",25,"Member","HSAS"
"M001196","Seth Moulton","minority",26,"Member","HSAS"
"A000371","Pete Aguilar","minority",27,"Member","HSAS"
"H001055","Joseph J. Heck","majority",1,"Chair","HSAS02"
"J000255","Walter B. Jones","majority",2,"Member","HSAS02"
"K000363","John Kline","majority",3,"Member","HSAS02"
"C001077","Mike Coffman","majority",4,"Member","HSAS02"
"M001193","Thomas MacArthur","majority",5,"Vice Chair","HSAS02"
"S001196","Elise M. Stefanik","majority",6,"Member","HSAS02"
"C001094","Paul Cook","majority",7,"Member","HSAS02"
"K000387","Stephen Knight","majority",8,"Member","HSAS02"
"D000598","Susan A. Davis","minority",1,"Ranking Member","HSAS02"
"B001227","Robert A. Brady","minority",2,"Member","HSAS02"
"T000465","Niki Tsongas","minority",3,"Member","HSAS02"
"S001175","Jackie Speier","minority",4,"Member","HSAS02"
"W000799","Timothy J. Walz","minority",5,"Member","HSAS02"
"O000170","Beto O'Rourke","minority",6,"Member","HSAS02"
"W000804","Robert J. Wittman","majority",1,"Chair","HSAS03"
"B001250","Rob Bishop","majority",2,"Member","HSAS03"
"H001053","Vicky Hartzler","majority",3,"Member","HSAS03"
"S001189","Austin Scott","majority",4,"Member","HSAS03"
"S001196","Elise M. Stefanik","majority",5,"Vice Chair","HSAS03"
"L000554","Frank A. LoBiondo","majority",6,"Member","HSAS03"
"R000575","Mike Rogers","majority",7,"Member","HSAS03"
"G000564","Christopher P. Gibson","majority",8,"Member","HSAS03"
"N000185","Richard B. Nugent","majority",9,"Member","HSAS03"
"W000815","Brad R. Wenstrup","majority",10,"Member","HSAS03"
"G000546","Sam Graves","majority",11,"Member","HSAS03"
"R000604","Steve Russell","majority",12,"Member","HSAS03"
"B001245","Madeleine Z. Bordallo","minority",1,"Ranking Member","HSAS03"
"D000598","Susan A. Davis","minority",2,"Member","HSAS03"
"C001069","Joe Courtney","minority",3,"Member","HSAS03"
"C001091","Joaquin Castro","minority",4,"Member","HSAS03"
"D000622","Tammy Duckworth","minority",5,"Member","HSAS03"
"P000608","Scott H. Peters","minority",6,"Member","HSAS03"
"G000571","Tulsi Gabbard","minority",7,"Member","HSAS03"
"O000170","Beto O'Rourke","minority",8,"Member","HSAS03"
"G000574","Ruben Gallego","minority",9,"Member","HSAS03"
"H001053","Vicky Hartzler","majority",1,"Chair","HSAS06"
"M001144","Jeff Miller","majority",2,"Member","HSAS06"
"C001062","K. Michael Conaway","majority",3,"Member","HSAS06"
"H001055","Joseph J. Heck","majority",4,"Member","HSAS06"
"S001189","Austin Scott","majority",5,"Member","HSAS06"
"M001197","Martha McSally","majority",6,"Member","HSAS06"
"S001175","Jackie Speier","minority",1,"Ranking Member","HSAS06"
"C000754","Jim Cooper","minority",2,"Member","HSAS06"
"J000288","Henry C. ""Hank"" Johnson Jr.","minority",3,"Member","HSAS06"
"G000575","Gwen Graham","minority",4,"Member","HSAS06"
"T000463","Michael R. Turner","majority",1,"Chair","HSAS25"
"L000554","Frank A. LoBiondo","majority",2,"Member","HSAS25"
"F000456","John Fleming","majority",3,"Member","HSAS25"
"G000564","Christopher P. Gibson","majority",4,"Member","HSAS25"
"C001094","Paul Cook","majority",5,"Vice Chair","HSAS25"
"W000815","Brad R. Wenstrup","majority",6,"Member","HSAS25"
"W000813","Jackie Walorski","majority",7,"Member","HSAS25"
"G000546","Sam Graves","majority",8,"Member","HSAS25"
"M001197","Martha McSally","majority",9,"Member","HSAS25"
"K000387","Stephen Knight","majority",10,"Member","HSAS25"
"M001193","Thomas MacArthur","majority",11,"Member","HSAS25"
"J000255","Walter B. Jones","majority",12,"Member","HSAS25"
"W000795","Joe Wilson","majority",13,"Member","HSAS25"
"S000030","Loretta Sanchez","minority",1,"Ranking Member","HSAS25"
"T000465","Niki Tsongas","minority",2,"Member","HSAS25"
"J000288","Henry C. ""Hank"" Johnson Jr.","minority",3,"Member","HSAS25"
"D000622","Tammy Duckworth","minority",4,"Member","HSAS25"
"V000131","Marc A. Veasey","minority",5,"Member","HSAS25"
"W000799","Timothy J. Walz","minority",6,"Member","HSAS25"
"N000188","Donald Norcross","minority",7,"Member","HSAS25"
"G000574","Ruben Gallego","minority",8,"Member","HSAS25"
"T000473","Mark Takai","minority",9,"Member","HSAS25"
"G000575","Gwen Graham","minority",10,"Member","HSAS25"
"M001196","Seth Moulton","minority",11,"Member","HSAS25"
"W000795","Joe Wilson","majority",1,"Chair","HSAS26"
"K000363","John Kline","majority",2,"Member","HSAS26"
"S001154","Bill Shuster","majority",3,"Member","HSAS26"
"H001048","Duncan Hunter","majority",4,"Member","HSAS26"
"N000185","Richard B. Nugent","majority",5,"Member","HSAS26"
"Z000018","Ryan K. Zinke","majority",6,"Member","HSAS26"
"F000448","Trent Franks","majority",7,"Vice Chair","HSAS26"
"L000564","Doug Lamborn","majority",8,"Member","HSAS26"
"B001274","Mo Brooks","majority",9,"Member","HSAS26"
"B001289","Bradley Byrne","majority",10,"Member","HSAS26"
"S001196","Elise M. Stefanik","majority",11,"Member","HSAS26"
"L000559","James R. Langevin","minority",1,"Ranking Member","HSAS26"
"C000754","Jim Cooper","minority",2,"Member","HSAS26"
"G000559","John Garamendi","minority",3,"Member","HSAS26"
"C001091","Joaquin Castro","minority",4,"Member","HSAS26"
"V000131","Marc A. Veasey","minority",5,"Member","HSAS26"
"N000188","Donald Norcross","minority",6,"Member","HSAS26"
"A000373","Brad Ashford","minority",7,"Member","HSAS26"
"A000371","Pete Aguilar","minority",8,"Member","HSAS26"
"F000445","J. Randy Forbes","majority",1,"Chair","HSAS28"
"C001062","K. Michael Conaway","majority",2,"Member","HSAS28"
"B001289","Bradley Byrne","majority",3,"Member","HSAS28"
"W000804","Robert J. Wittman","majority",4,"Member","HSAS28"
"H001048","Duncan Hunter","majority",5,"Vice Chair","HSAS28"
"H001053","Vicky Hartzler","majority",6,"Member","HSAS28"
"C001094","Paul Cook","majority",7,"Member","HSAS28"
"B001283","Jim Bridenstine","majority",8,"Member","HSAS28"
"W000813","Jackie Walorski","majority",9,"Member","HSAS28"
"Z000018","Ryan K. Zinke","majority",10,"Member","HSAS28"
"K000387","Stephen Knight","majority",11,"Member","HSAS28"
"R000604","Steve Russell","majority",12,"Member","HSAS28"
"C001069","Joe Courtney","minority",1,"Ranking Member","HSAS28"
"L000559","James R. Langevin","minority",2,"Member","HSAS28"
"L000560","Rick Larsen","minority",3,"Member","HSAS28"
"B001245","Madeleine Z. Bordallo","minority",4,"Member","HSAS28"
"J000288","Henry C. ""Hank"" Johnson Jr.","minority",5,"Member","HSAS28"
"P000608","Scott H. Peters","minority",6,"Member","HSAS28"
"G000571","Tulsi Gabbard","minority",7,"Member","HSAS28"
"G000575","Gwen Graham","minority",8,"Member","HSAS28"
"M001196","Seth Moulton","minority",9,"Member","HSAS28"
"R000575","Mike Rogers","majority",1,"Chair","HSAS29"
"F000448","Trent Franks","majority",2,"Member","HSAS29"
"L000564","Doug Lamborn","majority",3,"Vice Chair","HSAS29"
"C001077","Mike Coffman","majority",4,"Member","HSAS29"
"B001274","Mo Brooks","majority",5,"Member","HSAS29"
"B001283","Jim Bridenstine","majority",6,"Member","HSAS29"
"F000445","J. Randy Forbes","majority",7,"Member","HSAS29"
"B001250","Rob Bishop","majority",8,"Member","HSAS29"
"T000463","Michael R. Turner","majority",9,"Member","HSAS29"
"F000456","John Fleming","majority",10,"Member","HSAS29"
"C000754","Jim Cooper","minority",1,"Ranking Member","HSAS29"
"S000030","Loretta Sanchez","minority",2,"Member","HSAS29"
"L000560","Rick Larsen","minority",3,"Member","HSAS29"
"G000559","John Garamendi","minority",4,"Member","HSAS29"
"T000473","Mark Takai","minority",5,"Member","HSAS29"
"A000373","Brad Ashford","minority",6,"Member","HSAS29"
"A000371","Pete Aguilar","minority",7,"Member","HSAS29"
"H001036","Jeb Hensarling","majority",1,"Chair","HSBA"
"K000210","Peter T. King","majority",2,"Member","HSBA"
"R000487","Edward R. Royce","majority",3,"Member","HSBA"
"L000491","Frank D. Lucas","majority",4,"Member","HSBA"
"G000548","Scott Garrett","majority",5,"Member","HSBA"
"N000182","Randy Neugebauer","majority",6,"Member","HSBA"
"M001156","Patrick T. McHenry","majority",7,"Vice Chair","HSBA"
"P000588","Stevan Pearce","majority",8,"Member","HSBA"
"P000599","Bill Posey","majority",9,"Member","HSBA"
"F000451","Michael G. Fitzpatrick","majority",10,"Member","HSBA"
"W000796","Lynn A. Westmoreland","majority",11,"Member","HSBA"
"L000569","Blaine Luetkemeyer","majority",12,"Member","HSBA"
"H001058","Bill Huizenga","majority",13,"Member","HSBA"
"D000614","Sean P. Duffy","majority",14,"Member","HSBA"
"H001060","Robert Hurt","majority",15,"Member","HSBA"
"S001187","Steve Stivers","majority",16,"Member","HSBA"
"F000458","Stephen Lee Fincher","majority",17,"Member","HSBA"
"S001188","Marlin A. Stutzman","majority",18,"Member","HSBA"
"M001182","Mick Mulvaney","majority",19,"Member","HSBA"
"H001059","Randy Hultgren","majority",20,"Member","HSBA"
"R000593","Dennis A. Ross","majority",21,"Member","HSBA"
"P000606","Robert Pittenger","majority",22,"Member","HSBA"
"W000812","Ann Wagner","majority",23,"Member","HSBA"
"B001282","Andy Barr","majority",24,"Member","HSBA"
"R000598","Keith J. Rothfus","majority",25,"Member","HSBA"
"M001189","Luke Messer","majority",26,"Member","HSBA"
"S001183","David Schweikert","majority",27,"Member","HSBA"
"G000570","Frank C. Guinta","majority",28,"Member","HSBA"
"T000470","Scott R. Tipton","majority",29,"Member","HSBA"
"W000816","Roger Williams","majority",30,"Member","HSBA"
"P000611","Bruce Poliquin","majority",31,"Member","HSBA"
"L000584","Mia B. Love","majority",32,"Member","HSBA"
"H001072","J. French Hill","majority",33,"Member","HSBA"
"E000294","Tom Emmer","majority",34,"Member","HSBA"
"W000187","Maxine Waters","minority",1,"Ranking Member","HSBA"
"M000087","Carolyn B. Maloney","minority",2,"Member","HSBA"
"V000081","Nydia M. Velázquez","minority",3,"Member","HSBA"
"S000344","Brad Sherman","minority",4,"Member","HSBA"
"M001137","Gregory W. Meeks","minority",5,"Member","HSBA"
"C001037","Michael E. Capuano","minority",6,"Member","HSBA"
"H000636","Rubén Hinojosa","minority",7,"Member","HSBA"
"C001049","Wm. Lacy Clay","minority",8,"Member","HSBA"
"L000562","Stephen F. Lynch","minority",9,"Member","HSBA"
"S001157","David Scott","minority",10,"Member","HSBA"
"G000553","Al Green","minority",11,"Member","HSBA"
"C001061","Emanuel Cleaver","minority",12,"Member","HSBA"
"M001160","Gwen Moore","minority",13,"Member","HSBA"
"E000288","Keith Ellison","minority",14,"Member","HSBA"
"P000593","Ed Perlmutter","minority",15,"Member","HSBA"
"H001047","James A. Himes","minority",16,"Member","HSBA"
"C001083","John C. Carney Jr.","minority",17,"Member","HSBA"
"S001185","Terri A. Sewell","minority",18,"Member","HSBA"
"F000454","Bill Foster","minority",19,"Member","HSBA"
"K000380","Daniel T. Kildee","minority",20,"Member","HSBA"
"M001191","Patrick Murphy","minority",21,"Member","HSBA"
"D000620","John K. Delaney","minority",22,"Member","HSBA"
"S001191","Kyrsten Sinema","minority",23,"Member","HSBA"
"B001281","Joyce Beatty","minority",24,"Member","HSBA"
"H001064","Denny Heck","minority",25,"Member","HSBA"
"V000130","Juan Vargas","minority",26,"Member","HSBA"
"L000569","Blaine Luetkemeyer","majority",1,"Chair","HSBA04"
"W000796","Lynn A. Westmoreland","majority",2,"Vice Chair","HSBA04"
"R000487","Edward R. Royce","majority",3,"Member","HSBA04"
"G000548","Scott Garrett","majority",4,"Member","HSBA04"
"P000588","Stevan Pearce","majority",5,"Member","HSBA04"
"P000599","Bill Posey","majority",6,"Member","HSBA04"
"H001060","Robert Hurt","majority",7,"Member","HSBA04"
"S001187","Steve Stivers","majority",8,"Member","HSBA04"
"R000593","Dennis A. Ross","majority",9,"Member","HSBA04"
"B001282","Andy Barr","majority",10,"Member","HSBA04"
"R000598","Keith J. Rothfus","majority",11,"Member","HSBA04"
"W000816","Roger Williams","majority",12,"Member","HSBA04"
"H001036","Jeb Hensarling","majority",13,"Ex Officio","HSBA04"
"C001061","Emanuel Cleaver","minority",1,"Ranking Member","HSBA04"
"V000081","Nydia M. Velázquez","minority",2,"Member","HSBA04"
"C001037","Michael E. Capuano","minority",3,"Member","HSBA04"
"C001049","Wm. Lacy Clay","minority",4,"Member","HSBA04"
"G000553","Al Green","minority",5,"Member","HSBA04"
"M001160","Gwen Moore","minority",6,"Member","HSBA04"
"E000288","Keith Ellison","minority",7,"Member","HSBA04"
"B001281","Joyce Beatty","minority",8,"Member","HSBA04"
"K000380","Daniel T. Kildee","minority",9,"Member","HSBA04"
"W000187","Maxine Waters","minority",10,"Ex Officio","HSBA04"
"D000614","Sean P. Duffy","majority",1,"Chair","HSBA09"
"F000451","Michael G. Fitzpatrick","majority",2,"Vice Chair","HSBA09"
"K000210","Peter T. King","majority",3,"Member","HSBA09"
"M001156","Patrick T. McHenry","majority",4,"Member","HSBA09"
"H001060","Robert Hurt","majority",5,"Member","HSBA09"
"F000458","Stephen Lee Fincher","majority",6,"Member","HSBA09"
"M001182","Mick Mulvaney","majority",7,"Member","HSBA09"
"H001059","Randy Hultgren","majority",8,"Member","HSBA09"
"W000812","Ann Wagner","majority",9,"Member","HSBA09"
"T000470","Scott R. Tipton","majority",10,"Member","HSBA09"
"P000611","Bruce Poliquin","majority",11,"Member","HSBA09"
"H001072","J. French Hill","majority",12,"Member","HSBA09"
"H001036","Jeb Hensarling","majority",13,"Ex Officio","HSBA09"
"G000553","Al Green","minority",1,"Ranking Member","HSBA09"
"C001037","Michael E. Capuano","minority",2,"Member","HSBA09"
"C001061","Emanuel Cleaver","minority",3,"Member","HSBA09"
"E000288","Keith Ellison","minority",4,"Member","HSBA09"
"D000620","John K. Delaney","minority",5,"Member","HSBA09"
"B001281","Joyce Beatty","minority",6,"Member","HSBA09"
"H001064","Denny Heck","minority",7,"Member","HSBA09"
"S001191","Kyrsten Sinema","minority",8,"Member","HSBA09"
"V000130","Juan Vargas","minority",9,"Member","HSBA09"
"W000187","Maxine Waters","minority",10,"Ex Officio","HSBA09"
"N000182","Randy Neugebauer","majority",1,"Chair","HSBA15"
"P000588","Stevan Pearce","majority",2,"Vice Chair","HSBA15"
"L000491","Frank D. Lucas","majority",3,"Member","HSBA15"
"P000599","Bill Posey","majority",4,"Member","HSBA15"
"F000451","Michael G. Fitzpatrick","majority",5,"Member","HSBA15"
"W000796","Lynn A. Westmoreland","majority",6,"Member","HSBA15"
"L000569","Blaine Luetkemeyer","majority",7,"Member","HSBA15"
"S001188","Marlin A. Stutzman","majority",8,"Member","HSBA15"
"M001182","Mick Mulvaney","majority",9,"Member","HSBA15"
"P000606","Robert Pittenger","majority",10,"Member","HSBA15"
"B001282","Andy Barr","majority",11,"Member","HSBA15"
"R000598","Keith J. Rothfus","majority",12,"Member","HSBA15"
"G000570","Frank C. Guinta","majority",13,"Member","HSBA15"
"T000470","Scott R. Tipton","majority",14,"Member","HSBA15"
"W000816","Roger Williams","majority",15,"Member","HSBA15"
"L000584","Mia B. Love","majority",16,"Member","HSBA15"
"E000294","Tom Emmer","majority",17,"Member","HSBA15"
"H001036","Jeb Hensarling","majority",18,"Ex Officio","HSBA15"
"C001049","Wm. Lacy Clay","minority",1,"Ranking Member","HSBA15"
"M001137","Gregory W. Meeks","minority",2,"Member","HSBA15"
"H000636","Rubén Hinojosa","minority",3,"Member","HSBA15"
"S001157","David Scott","minority",4,"Member","HSBA15"
"M000087","Carolyn B. Maloney","minority",5,"Member","HSBA15"
"V000081","Nydia M. Velázquez","minority",6,"Member","HSBA15"
"S000344","Brad Sherman","minority",7,"Member","HSBA15"
"L000562","Stephen F. Lynch","minority",8,"Member","HSBA15"
"C001037","Michael E. Capuano","minority",9,"Member","HSBA15"
"D000620","John K. Delaney","minority",10,"Member","HSBA15"
"H001064","Denny Heck","minority",11,"Member","HSBA15"
"S001191","Kyrsten Sinema","minority",12,"Member","HSBA15"
"V000130","Juan Vargas","minority",13,"Member","HSBA15"
"W000187","Maxine Waters","minority",14,"Ex Officio","HSBA15"
"G000548","Scott Garrett","majority",1,"Chair","HSBA16"
"H001060","Robert Hurt","majority",2,"Vice Chair","HSBA16"
"K000210","Peter T. King","majority",3,"Member","HSBA16"
"R000487","Edward R. Royce","majority",4,"Member","HSBA16"
"N000182","Randy Neugebauer","majority",5,"Member","HSBA16"
"M001156","Patrick T. McHenry","majority",6,"Member","HSBA16"
"H001058","Bill Huizenga","majority",7,"Member","HSBA16"
"D000614","Sean P. Duffy","majority",8,"Member","HSBA16"
"S001187","Steve Stivers","majority",9,"Member","HSBA16"
"F000458","Stephen Lee Fincher","majority",10,"Member","HSBA16"
"H001059","Randy Hultgren","majority",11,"Member","HSBA16"
"R000593","Dennis A. Ross","majority",12,"Member","HSBA16"
"W000812","Ann Wagner","majority",13,"Member","HSBA16"
"M001189","Luke Messer","majority",14,"Member","HSBA16"
"S001183","David Schweikert","majority",15,"Member","HSBA16"
"P000611","Bruce Poliquin","majority",16,"Member","HSBA16"
"H001072","J. French Hill","majority",17,"Member","HSBA16"
"H001036","Jeb Hensarling","majority",18,"Ex Officio","HSBA16"
"M000087","Carolyn B. Maloney","minority",1,"Ranking Member","HSBA16"
"S000344","Brad Sherman","minority",2,"Member","HSBA16"
"H000636","Rubén Hinojosa","minority",3,"Member","HSBA16"
"L000562","Stephen F. Lynch","minority",4,"Member","HSBA16"
"P000593","Ed Perlmutter","minority",5,"Member","HSBA16"
"S001157","David Scott","minority",6,"Member","HSBA16"
"H001047","James A. Himes","minority",7,"Member","HSBA16"
"E000288","Keith Ellison","minority",8,"Member","HSBA16"
"F000454","Bill Foster","minority",9,"Member","HSBA16"
"M001137","Gregory W. Meeks","minority",10,"Member","HSBA16"
"C001083","John C. Carney Jr.","minority",11,"Member","HSBA16"
"S001185","Terri A. Sewell","minority",12,"Member","HSBA16"
"M001191","Patrick Murphy","minority",13,"Member","HSBA16"
"W000187","Maxine Waters","minority",14,"Ex Officio","HSBA16"
"H001058","Bill Huizenga","majority",1,"Chair","HSBA20"
"M001182","Mick Mulvaney","majority",2,"Vice Chair","HSBA20"
"L000491","Frank D. Lucas","majority",3,"Member","HSBA20"
"P000588","Stevan Pearce","majority",4,"Member","HSBA20"
"W000796","Lynn A. Westmoreland","majority",5,"Member","HSBA20"
"S001188","Marlin A. Stutzman","majority",6,"Member","HSBA20"
"P000606","Robert Pittenger","majority",7,"Member","HSBA20"
"M001189","Luke Messer","majority",8,"Member","HSBA20"
"S001183","David Schweikert","majority",9,"Member","HSBA20"
"G000570","Frank C. Guinta","majority",10,"Member","HSBA20"
"L000584","Mia B. Love","majority",11,"Member","HSBA20"
"E000294","Tom Emmer","majority",12,"Member","HSBA20"
